area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,Htotc,date,UTM.Easting,UTM.Northing
DUC_A01,17,039a,amapa doce,Brosimum parinarioides,Moraceae,23.3,O,FALSE,NA,18.75657497,20160831,-2.960843766,-59.94569139
DUC_A01,17,040a,seringueira,Hevea brasiliensis,Euphorbiaceae,44,O,FALSE,NA,27.16042174,20160831,-2.960840016,-59.94569332
DUC_A01,17,041a,guajara branco,Pouteria sp.,Sapotaceae,52.4,O,FALSE,NA,29.94135561,20160831,-2.960799203,-59.94570826
DUC_A01,17,042a,marauba,Apuleia leiocarpa,Fabaceae,28.8,O,FALSE,NA,21.27114996,20160831,-2.960770047,-59.94573937
DUC_A01,17,043a,matamata vermelho,Eschweilera coriacea,Lecythidaceae,12.1,O,FALSE,NA,12.56456782,20160831,-2.96072153,-59.94571379
DUC_A01,17,044a,matamata preto,Eschweilera ovata,Lecythidaceae,23.5,O,FALSE,NA,18.85275464,20160831,-2.960698968,-59.94572531
DUC_A01,17,045a,ucuuba t.f,NA,NA,11,O,FALSE,NA,11.83901147,20160831,-2.960684524,-59.9457165
DUC_A01,17,046a,bacaba,Oenocarpus bacaba,Arecaceae,12.5,P,FALSE,NA,12.82141419,20160831,-2.96067643,-59.94571051
DUC_A01,17,047a,carapanauba,Aspidosperma excelsum,Apocynaceae,35,O,FALSE,NA,23.83320406,20160831,-2.960706157,-59.94575604
DUC_A01,17,048a,envira cunacaru,NA,NA,14.7,O,FALSE,NA,14.17522499,20160831,-2.960668542,-59.94579264
DUC_A01,18,001a,ucuuba vermelha,Virola elongata,Myristicaceae,14.7,O,FALSE,NA,14.17522499,20160831,-2.963067687,-59.94509284
DUC_A01,18,001b,abiurana,Pouteria gongrijpii,Sapotaceae,37.7,O,FALSE,NA,24.87506247,20160831,-2.96315682,-59.9452791
DUC_A01,18,002a,breu branco,Protium paniculatum,Burseraceae,38.5,O,FALSE,NA,25.17613137,20160831,-2.96306927,-59.94509429
DUC_A01,18,002b,cumaru,Dipteryx odorata,Fabaceae,46.1,O,FALSE,NA,27.88191189,20160831,-2.963367747,-59.94523196
DUC_A01,18,003a,ucuuba vermelha,Virola mollissima,Myristicaceae,18.2,O,FALSE,NA,16.15727949,20160831,-2.963072375,-59.94509938
DUC_A01,18,003b,mamorana,Eriotheca globosa,Malvaceae,36.5,O,FALSE,NA,24.41703315,20160831,-2.963495338,-59.94518835
DUC_A01,18,004a,marupa,Simarouba amara,Simaroubaceae,16.4,O,FALSE,NA,15.16150996,20160831,-2.963080613,-59.94509582
DUC_A01,18,004b,seringarana preta,NA,NA,51.9,O,FALSE,NA,29.7832717,20160831,-2.963572984,-59.9451768
DUC_A01,18,005a,urucurana,Sloanea guianensis,Elaeocarpaceae,10.9,O,FALSE,NA,11.77156895,20160831,-2.96307985,-59.94509401
DUC_A01,18,005b,morta,NA,NA,37.8,O,TRUE,1,24.91288075,20160831,-2.963435681,-59.94494495
DUC_A01,18,006a,caripe,Licania octandra,Chrysobalanaceae,22.4,O,FALSE,NA,18.3188279,20160831,-2.963092203,-59.94508869
DUC_A01,18,006b,cumaru,Dipteryx odorata,Fabaceae,39.9,O,FALSE,NA,25.69506305,20160831,-2.963427441,-59.9449485
DUC_A01,18,007a,matamata preto,Eschweilera ovata,Lecythidaceae,21.6,O,FALSE,NA,17.92268897,20160831,-2.963095937,-59.94508601
DUC_A01,18,007b,copaiba,Copaifera reticulata,Fabaceae,74.2,O,FALSE,NA,36.10681283,20160831,-2.963421524,-59.9453484
DUC_A01,18,008a,muiratinga,Maquira coriacea,Moraceae,17.5,O,FALSE,NA,15.77555264,20160831,-2.963070465,-59.94503278
DUC_A01,18,009a,ucuuba terra firme,Virola sebifera,Myristicaceae,25.3,O,FALSE,NA,19.70132239,20160831,-2.963130048,-59.94510878
DUC_A01,18,010a,seringarana,Micrandra minor,Euphorbiaceae,19.5,O,FALSE,NA,16.84889394,20160831,-2.963130599,-59.94511925
DUC_A01,18,011a,breu branco,Protium paniculatum,Burseraceae,11,O,FALSE,NA,11.83901147,20160831,-2.963126684,-59.94511237
DUC_A01,18,012a,taquari,Mabea angularis,Euphorbiaceae,13,O,FALSE,NA,13.1375855,20160831,-2.963059392,-59.94502257
DUC_A01,18,013a,parapara,Jacaranda copaia,Bignoniaceae,11.2,O,FALSE,NA,11.97312978,20160831,-2.963099295,-59.94500745
DUC_A01,18,014a,breu branco,Protium paniculatum,Burseraceae,16.2,O,FALSE,NA,15.04790818,20160831,-2.963119289,-59.94499773
DUC_A01,18,015a,matamata vermelho,Eschweilera coriacea,Lecythidaceae,43.8,O,FALSE,NA,27.09072108,20160831,-2.963165015,-59.94508302
DUC_A01,18,016a,breu branco,Protium paniculatum,Burseraceae,10.6,O,FALSE,NA,11.56767159,20160831,-2.963157098,-59.94508964
DUC_A01,18,017a,breu branco,Protium paniculatum,Burseraceae,10.8,O,FALSE,NA,11.70386687,20160831,-2.963151607,-59.94509736
DUC_A01,18,018a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,16.7,O,FALSE,NA,15.33076022,20160831,-2.963162146,-59.94500923
DUC_A01,18,019a,morta,NA,NA,16.5,O,TRUE,3,15.21807918,20160831,-2.963164733,-59.94499738
DUC_A01,18,020a,matamata branco,Eschweilera coriacea,Lecythidaceae,66.2,O,FALSE,NA,33.99307071,20160831,-2.963189043,-59.94500834
DUC_A01,18,021a,jataua,Trichilia micrantha,Meliaceae,19.8,O,FALSE,NA,17.00546484,20160831,-2.963189839,-59.94501014
DUC_A01,18,022a,marupa,Simarouba amara,Simaroubaceae,13.1,O,FALSE,NA,13.2001898,20160831,-2.963190971,-59.94497531
DUC_A01,18,023a,uxi coroa,NA,NA,67.2,O,FALSE,NA,34.26579697,20160831,-2.963198771,-59.94496442
DUC_A01,18,024a,taquari,Mabea angularis,Euphorbiaceae,13.8,O,FALSE,NA,13.63278324,20160831,-2.963205597,-59.94497972
DUC_A01,18,025a,sucupira preta,Bowdichia nitida,Fabaceae,14.7,O,FALSE,NA,14.17522499,20160831,-2.963214598,-59.94497368
DUC_A01,18,026a,uxirana,Sacoglottis guianensis,Humiriaceae,1.7,O,FALSE,NA,3.559707591,20160831,-2.963226764,-59.94498775
DUC_A01,18,027a,morta,NA,NA,12,O,TRUE,NA,12.49979434,20160831,-2.963238288,-59.94496559
DUC_A01,18,028a,breu branco,Protium paniculatum,Burseraceae,10.5,O,FALSE,NA,11.49917204,20160831,-2.963064396,-59.94509426
DUC_A01,18,029a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,16.8,O,FALSE,NA,15.38687437,20160831,-2.963285727,-59.94495799
DUC_A01,18,030a,uxirana,Sacoglottis guianensis,Humiriaceae,23.5,O,FALSE,NA,18.85275464,20160831,-2.963302134,-59.94495951
DUC_A01,18,031a,louro preto,Ocotea cernua,Lauraceae,41.4,O,FALSE,NA,26.24028947,20160831,-2.963278307,-59.94493969
DUC_A01,18,032a,mapatirana,Pourouma minor,Urticaceae,14,O,FALSE,NA,13.7546259,20160831,-2.963312469,-59.94497977
DUC_A01,18,033a,breu branco,Protium paniculatum,Burseraceae,18.3,O,FALSE,NA,16.21126458,20160831,-2.96332157,-59.9449995
DUC_A01,18,034a,caqui,Diospyros guianensis,Ebenaceae,28.3,O,FALSE,NA,21.05288542,20160831,-2.963340169,-59.94500762
DUC_A01,18,035a,macucu,Licania guianensis,Chrysobalanaceae,14.5,O,FALSE,NA,14.05596316,20160831,-2.963324808,-59.9449766
DUC_A01,18,036a,parajuba,Manilkara bidentata,Sapotaceae,13.4,O,FALSE,NA,13.38677944,20160831,-2.963304847,-59.94492929
DUC_A01,18,037a,iperana,Eperua bijuga,Fabaceae,18.5,O,FALSE,NA,16.3188338,20160831,-2.963302769,-59.94492481
DUC_A01,18,038a,morta,NA,NA,41.3,O,TRUE,3,26.20427753,20160831,-2.963306449,-59.9449243
DUC_A01,18,039a,breu branco,Protium paniculatum,Burseraceae,12,O,FALSE,NA,12.49979434,20160831,-2.963328391,-59.9449062
DUC_A01,18,040a,parapara,Jacaranda copaia,Bignoniaceae,11,O,FALSE,NA,11.83901147,20160831,-2.963374945,-59.94500555
DUC_A01,18,041a,breu branco,Protium paniculatum,Burseraceae,10.5,O,FALSE,NA,11.49917204,20160831,-2.963392546,-59.94503885
DUC_A01,18,042a,faveira rosa,NA,NA,18.9,O,FALSE,NA,16.53239399,20160831,-2.963408123,-59.94499989
DUC_A01,18,043a,quaruba,Vochysia guianensis,Vochysiaceae,41,O,FALSE,NA,26.0959566,20160831,-2.963409803,-59.94493241
DUC_A01,18,044a,mamorana,Eriotheca globosa,Malvaceae,16.6,O,FALSE,NA,15.27449554,20160831,-2.963405958,-59.94492437
DUC_A01,18,045a,tauari,Couratari stellata,Lecythidaceae,60.3,O,FALSE,NA,32.32980356,20160831,-2.96342565,-59.94491587
DUC_A01,18,046a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,16.6,O,FALSE,NA,15.27449554,20160831,-2.963427291,-59.94491516
DUC_A01,18,047a,breu branco,Protium paniculatum,Burseraceae,16.4,O,FALSE,NA,15.16150996,20160831,-2.963398315,-59.9448878
DUC_A01,18,048a,purui,Alibertia edulis,Rubiaceae,11.4,O,FALSE,NA,12.1062452,20160831,-2.963471255,-59.94498351
DUC_A01,18,049a,tinteiro,Miconia poeppigii,Melastomataceae,11.3,O,FALSE,NA,12.03981143,20160831,-2.963497136,-59.94503701
DUC_A01,18,050a,breu branco,Protium paniculatum,Burseraceae,11.2,O,FALSE,NA,11.97312978,20160831,-2.963460815,-59.94506011
DUC_A01,18,051a,matamata preto,Eschweilera ovata,Lecythidaceae,10.2,O,FALSE,NA,11.29202606,20160831,-2.963424153,-59.94502528
DUC_A01,18,052a,abiu rosadinha,NA,NA,28.3,O,FALSE,NA,21.05288542,20160831,-2.963434014,-59.9450673
DUC_A01,18,053a,envira preta,Guatteria schomburgkiana,Annonaceae,17.9,O,FALSE,NA,15.99451102,20160831,-2.963413448,-59.94505138
DUC_A01,18,054a,seringuarana,NA,NA,43.1,O,FALSE,NA,26.84537685,20160831,-2.963373397,-59.94503632
DUC_A01,18,055a,uxirana,Sacoglottis guianensis,Humiriaceae,21.5,O,FALSE,NA,17.87269011,20160831,-2.963353356,-59.94508791
DUC_A01,18,056a,matamata branco,Eschweilera coriacea,Lecythidaceae,19.9,O,FALSE,NA,17.05741176,20160831,-2.963344863,-59.94511302
DUC_A01,18,057a,breu branco,Protium paniculatum,Burseraceae,26.8,O,FALSE,NA,20.38638104,20160831,-2.963320181,-59.94506993
DUC_A01,18,058a,matamata branco,Eschweilera coriacea,Lecythidaceae,23.8,O,FALSE,NA,18.99629483,20160831,-2.963311928,-59.94506274
DUC_A01,18,059a,breu branco,Protium paniculatum,Burseraceae,18.4,O,FALSE,NA,16.2651157,20160831,-2.963282635,-59.94509678
DUC_A01,18,060a,breu branco,Protium paniculatum,Burseraceae,13.9,O,FALSE,NA,13.69379969,20160831,-2.963279805,-59.94509049
DUC_A01,18,061a,matamata branco,Eschweilera coriacea,Lecythidaceae,19.3,O,FALSE,NA,16.74389692,20160831,-2.963252491,-59.94505609
DUC_A01,18,062a,breu branco,Protium paniculatum,Burseraceae,15.6,O,FALSE,NA,14.70330707,20160831,-2.963251217,-59.94505986
DUC_A01,18,063a,breu branco,Protium paniculatum,Burseraceae,16,O,FALSE,NA,14.93368048,20160831,-2.963226387,-59.94507054
DUC_A01,18,064a,matamata branco,Eschweilera coriacea,Lecythidaceae,28.6,O,FALSE,NA,21.18407204,20160831,-2.963210386,-59.94511708
DUC_A01,18,065a,caripe,Licania octandra,Chrysobalanaceae,15.8,O,FALSE,NA,14.81881687,20160831,-2.963205747,-59.94512229
DUC_A01,18,066a,coco pau,Couepia robusta,Chrysobalanaceae,43.3,O,FALSE,NA,26.91569767,20160831,-2.963207411,-59.94512157
DUC_A01,18,067a,morta,NA,NA,30.5,O,TRUE,4,21.99943104,20160831,-2.963180085,-59.94510868
DUC_A01,18,068a,jataua,Trichilia micrantha,Meliaceae,25.7,O,FALSE,NA,19.88589548,20160831,-2.963194987,-59.94514297
DUC_A01,18,069a,breu branco,Protium paniculatum,Burseraceae,11.5,O,FALSE,NA,12.17243388,20160831,-2.96317798,-59.94516312
DUC_A01,18,070a,breu branco,Protium paniculatum,Burseraceae,15.9,O,FALSE,NA,14.8763288,20160831,-2.96317631,-59.94516383
DUC_A01,18,071a,morta,NA,NA,24.2,O,TRUE,3,19.18634211,20160831,-2.963164971,-59.94515585
DUC_A01,18,072a,mamorana,Eriotheca globosa,Malvaceae,36.5,O,FALSE,NA,24.41703315,20160831,-2.963145208,-59.94515578
DUC_A01,18,073a,ripeira,Eschweilera micrantha,Lecythidaceae,25.8,O,FALSE,NA,19.93182036,20160831,-2.963138803,-59.94516387
DUC_A01,18,074a,faveira rosa,NA,NA,14.7,O,FALSE,NA,14.17522499,20160831,-2.963117016,-59.94518926
DUC_A01,18,075a,matamata branco,Eschweilera coriacea,Lecythidaceae,19.5,O,FALSE,NA,16.84889394,20160831,-2.963093739,-59.94521848
DUC_A01,19,001a,inhare,Helicostylis tomentosa,Moraceae,17.2,O,FALSE,NA,15.6098483,20160829,-2.960057943,-59.927522
DUC_A01,19,001b,ucuuba vermelha,Virola elongata,Myristicaceae,43.4,O,FALSE,NA,26.95079107,20160829,-2.960202215,-59.92765664
DUC_A01,19,002a,cupiuba,Goupia glabra,Goupiaceae,14.5,O,FALSE,NA,14.05596316,20160829,-2.960095293,-59.92750177
DUC_A01,19,002b,casca seca,Licania canescens,Chrysobalanaceae,48,O,FALSE,NA,28.5190081,20160829,-2.960293356,-59.92774489
DUC_A01,19,003a,mamorana,Eriotheca globosa,Malvaceae,13.9,O,FALSE,NA,13.69379969,20160829,-2.960142091,-59.92751858
DUC_A01,19,003b,matamata vermelho,Eschweilera coriacea,Lecythidaceae,36.2,O,FALSE,NA,24.3012888,20160829,-2.960316794,-59.92775068
DUC_A01,19,004a,urucurana,Sloanea guianensis,Elaeocarpaceae,16.3,O,FALSE,NA,15.10478669,20160829,-2.960143139,-59.92751664
DUC_A01,19,004b,abiu seco,Pouteria caimito,Sapotaceae,36.6,O,FALSE,NA,24.45550324,20160829,-2.960282249,-59.92764131
DUC_A01,19,005a,louro preto,Nectandra cuspidata,Lauraceae,16.2,O,FALSE,NA,15.04790818,20160829,-2.960174676,-59.92755128
DUC_A01,19,005b,morta,NA,NA,39.4,O,TRUE,2,25.51086867,20160829,-2.960315443,-59.92764296
DUC_A01,19,006a,uxirana,Sacoglottis guianensis,Humiriaceae,14.2,O,FALSE,NA,13.87571453,20160829,-2.960171402,-59.92754208
DUC_A01,19,006b,caripe,Licania octandra,Chrysobalanaceae,42.6,O,FALSE,NA,26.66878685,20160829,-2.960518495,-59.92768306
DUC_A01,19,007a,envira preta,Guatteria schomburgkiana,Annonaceae,23.4,O,FALSE,NA,18.80471378,20160829,-2.96017008,-59.92752237
DUC_A01,19,007b,angelim rajado,Zygia racemosa,Fabaceae,65.4,O,FALSE,NA,33.77303872,20160829,-2.960556676,-59.9276403
DUC_A01,19,008a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,14.1,O,FALSE,NA,13.81526362,20160829,-2.960195917,-59.92755748
DUC_A01,19,008b,acariquara,Minquartia guianensis,Olacaceae,48,O,FALSE,NA,28.5190081,20160829,-2.960588685,-59.92772722
DUC_A01,19,009a,abacabeira,NA,NA,15.3,O,FALSE,NA,14.52880752,20160829,-2.960212215,-59.92758247
DUC_A01,19,009b,jarana,Lecythis lurida,Lecythidaceae,36,O,FALSE,NA,24.22384553,20160829,-2.960579858,-59.92775028
DUC_A01,19,010a,jatereu,Lecythis idatimon,Lecythidaceae,13.9,O,FALSE,NA,13.69379969,20160829,-2.960189587,-59.92749499
DUC_A01,19,010b,abiurana,Pouteria gongrijpii,Sapotaceae,48.5,O,FALSE,NA,28.68428998,20160829,-2.960565171,-59.92775071
DUC_A01,19,011a,macucu,Licania guianensis,Chrysobalanaceae,26.6,O,FALSE,NA,20.29614094,20160829,-2.960184923,-59.92747625
DUC_A01,19,011b,abiu vermelho,Pouteria cladantha,Sapotaceae,53.7,O,FALSE,NA,30.34831742,20160829,-2.960451825,-59.92779636
DUC_A01,19,012a,casca seca,Licania canescens,Chrysobalanaceae,15,O,FALSE,NA,14.35279308,20160829,-2.960185459,-59.92747529
DUC_A01,19,012b,ripeira,Eschweilera micrantha,Lecythidaceae,38,O,FALSE,NA,24.98835813,20160829,-2.960467732,-59.92774332
DUC_A01,19,013a,pintadinho,Poeppigia procera,Fabaceae,16.1,O,FALSE,NA,14.99087319,20160829,-2.960242515,-59.92750896
DUC_A01,19,014a,piquiarana,Caryocar glabrum,Caryocaraceae,18,O,FALSE,NA,16.04890366,20160829,-2.960243049,-59.927508
DUC_A01,19,015a,muirapiranga,Brosimum rubescens,Moraceae,25,O,FALSE,NA,19.56196301,20160829,-2.960234627,-59.9274829
DUC_A01,19,016a,sucupira preta,Bowdichia nitida,Fabaceae,29,O,FALSE,NA,21.35792717,20160829,-2.960268024,-59.92747947
DUC_A01,19,017a,matamata preto,Eschweilera ovata,Lecythidaceae,39.7,O,FALSE,NA,25.62153511,20160829,-2.960279129,-59.92745868
DUC_A01,19,018a,breu branco,Protium paniculatum,Burseraceae,20,O,FALSE,NA,17.10923828,20160829,-2.960309519,-59.92749438
DUC_A01,19,019a,matamata vermelho,Eschweilera coriacea,Lecythidaceae,18,O,FALSE,NA,16.04890366,20160829,-2.960325585,-59.92752627
DUC_A01,19,020a,inhare,Helicostylis tomentosa,Moraceae,13.6,O,FALSE,NA,13.51017257,20160829,-2.960305316,-59.92746522
DUC_A01,19,021a,pocoro,NA,NA,13.3,O,FALSE,NA,13.3247848,20160829,-2.960331957,-59.92745531
DUC_A01,19,022a,andorinha,Casearia grandiflora,Salicaceae,11.7,O,FALSE,NA,12.3040868,20160829,-2.960381433,-59.92750443
DUC_A01,19,023a,morta,NA,NA,13,O,TRUE,2,13.1375855,20160829,-2.96033572,-59.92743735
DUC_A01,19,024a,breu branco,Protium paniculatum,Burseraceae,13.9,O,FALSE,NA,13.69379969,20160829,-2.96037281,-59.92742899
DUC_A01,19,025a,morta,NA,NA,12.7,O,TRUE,3,12.94852108,20160829,-2.960390069,-59.92742633
DUC_A01,19,026a,morta,NA,NA,34,O,TRUE,3,23.43670004,20160829,-2.960393695,-59.92743026
DUC_A01,19,027a,ucuuba vermelha,Virola elongata,Myristicaceae,10.7,O,FALSE,3,11.63590213,20160829,-2.960393382,-59.92742953
DUC_A01,19,028a,breu branco,Protium paniculatum,Burseraceae,26.4,O,FALSE,NA,20.20556806,20160829,-2.960398123,-59.92746295
DUC_A01,19,029a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,13.3,O,FALSE,NA,13.3247848,20160829,-2.960400176,-59.92746323
DUC_A01,19,030a,matamata branco,Eschweilera coriacea,Lecythidaceae,22.5,O,FALSE,NA,18.36787299,20160829,-2.96042,-59.92751141
DUC_A01,19,031a,mamorana,Eriotheca globosa,Malvaceae,46.6,O,FALSE,NA,28.05097828,20160829,-2.960436123,-59.92751768
DUC_A01,19,032a,abacabeira,NA,NA,14,O,FALSE,NA,13.7546259,20160829,-2.960434218,-59.92743459
DUC_A01,19,033a,muirapiranga,Brosimum rubescens,Moraceae,31,O,FALSE,NA,22.20972154,20160829,-2.960478757,-59.92748963
DUC_A01,19,034a,matamata branco,Eschweilera coriacea,Lecythidaceae,23.8,O,FALSE,NA,18.99629483,20160829,-2.960479782,-59.92749657
DUC_A01,19,035a,matamata branco,Eschweilera coriacea,Lecythidaceae,13.3,O,FALSE,NA,13.3247848,20160829,-2.96047892,-59.92749679
DUC_A01,19,036a,faveira rosa,NA,NA,15.2,O,FALSE,NA,14.47030624,20160829,-2.960499766,-59.92753699
DUC_A01,19,037a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,20.7,O,FALSE,NA,17.4687162,20160829,-2.960499521,-59.92753866
DUC_A01,19,038a,breu branco,Protium paniculatum,Burseraceae,11.3,O,FALSE,NA,12.03981143,20160829,-2.960478384,-59.92754274
DUC_A01,19,039a,envira preta,Guatteria schomburgkiana,Annonaceae,10.3,O,FALSE,NA,11.36135267,20160829,-2.960471835,-59.92755418
DUC_A01,19,040a,iperana,Eperua bijuga,Fabaceae,10,O,FALSE,NA,11.15252146,20160829,-2.960470589,-59.92756018
DUC_A01,19,041a,freijo branco,Cordia scabrifolia,Boraginaceae,10.8,O,FALSE,NA,11.70386687,20160829,-2.960442934,-59.92751347
DUC_A01,19,042a,breu barrote,Tetragastris panamensis,Burseraceae,25,O,FALSE,NA,19.56196301,20160829,-2.960440411,-59.92753433
DUC_A01,19,043a,tento,Ormosia coccinea,Fabaceae,24.5,O,FALSE,NA,19.32789045,20160829,-2.960422254,-59.92754321
DUC_A01,19,044a,louro vermelho,Sextonia rubra,Lauraceae,63.7,O,FALSE,NA,33.29987896,20160829,-2.960416091,-59.92757741
DUC_A01,19,045a,gombeira,Swartzia laevicarpa,Fabaceae,19.7,O,FALSE,NA,16.95339676,20160829,-2.960360185,-59.9275393
DUC_A01,19,046a,cumaru,Dipteryx odorata,Fabaceae,57.8,O,FALSE,NA,31.59519245,20160829,-2.960362714,-59.92757549
DUC_A01,19,047a,nao identificada,NA,NA,21.6,O,FALSE,NA,17.92268897,20160829,-2.960369601,-59.92758676
DUC_A01,19,048a,louro amarelo,Aniba parviflora,Lauraceae,40.9,O,FALSE,NA,26.05975409,20160829,-2.960357413,-59.92758513
DUC_A01,19,049a,pintadinho,Poeppigia procera,Fabaceae,11.4,O,FALSE,NA,12.1062452,20160829,-2.960354163,-59.92757779
DUC_A01,19,050a,jarana,Lecythis lurida,Lecythidaceae,40.6,O,FALSE,NA,25.95085788,20160829,-2.96033273,-59.92753588
DUC_A01,19,051a,envira preta,Guatteria schomburgkiana,Annonaceae,10.8,O,FALSE,NA,11.70386687,20160829,-2.960347489,-59.92757136
DUC_A01,19,052a,liana,NA,NA,12.2,L,FALSE,NA,12.62911419,20160829,-2.960345246,-59.92757279
DUC_A01,19,053a,caripe,Licania octandra,Chrysobalanaceae,12.1,O,FALSE,NA,12.56456782,20160829,-2.960334646,-59.9275748
DUC_A01,19,054a,louro preto,Ocotea cernua,Lauraceae,14.8,O,FALSE,NA,14.23458944,20160829,-2.96033739,-59.92758313
DUC_A01,19,055a,abacabeira,NA,NA,15.5,O,FALSE,NA,14.64530655,20160829,-2.960322784,-59.92752863
DUC_A01,19,056a,faveira rosa,NA,NA,19.2,O,FALSE,NA,16.69121105,20160829,-2.960317723,-59.92753241
DUC_A01,19,057a,abiu rosadinho,Pouteria reticulata,Sapotaceae,18.1,O,FALSE,NA,16.1031595,20160829,-2.960315702,-59.92753869
DUC_A01,19,058a,ucuuba terra firme,Virola sebifera,Myristicaceae,12.3,O,FALSE,NA,12.69343582,20160829,-2.960282615,-59.92754652
DUC_A01,19,059a,pintadinho,Poeppigia procera,Fabaceae,13.8,O,FALSE,NA,13.63278324,20160829,-2.96028751,-59.92761069
DUC_A01,19,060a,louro amarelo,Aniba parviflora,Lauraceae,30.7,O,FALSE,NA,22.08375484,20160829,-2.960262163,-59.92756099
DUC_A01,19,061a,ucuuba terra firme,Virola sebifera,Myristicaceae,15.8,O,FALSE,NA,14.81881687,20160829,-2.960231053,-59.92759838
DUC_A01,19,062a,mamorana,Eriotheca globosa,Malvaceae,14,O,FALSE,NA,13.7546259,20160829,-2.960225919,-59.92759557
DUC_A01,19,063a,cacaui,NA,NA,16.3,O,FALSE,NA,15.10478669,20160829,-2.96023104,-59.92762351
DUC_A01,19,064a,ucuuba,Virola michelii,Myristicaceae,13.4,O,FALSE,NA,13.38677944,20160829,-2.960200899,-59.92760812
DUC_A01,19,065a,pocoro,NA,NA,13.8,O,FALSE,NA,13.63278324,20160829,-2.960192498,-59.92760868
DUC_A01,19,066a,inga branco,Inga thibaudiana,Fabaceae,15.7,O,FALSE,NA,14.7611434,20160829,-2.960184766,-59.92760654
DUC_A01,19,067a,uxirana,Sacoglottis guianensis,Humiriaceae,17.5,O,FALSE,NA,15.77555264,20160829,-2.96014883,-59.92760597
DUC_A01,19,068a,matamata preto,Eschweilera ovata,Lecythidaceae,11.7,O,FALSE,NA,12.3040868,20160829,-2.960152275,-59.92762367
DUC_A01,19,069a,muiratinga,Maquira coriacea,Moraceae,27.8,O,FALSE,NA,20.83269885,20160829,-2.960158958,-59.92763796
DUC_A01,19,070a,liana,NA,NA,20.7,L,FALSE,NA,17.4687162,20160829,-2.960160919,-59.92764421
DUC_A01,19,071a,timborana,Pseudopiptadenia suaveolens,Fabaceae,32,O,FALSE,NA,22.62520375,20160829,-2.960088354,-59.92760072
DUC_A01,20,001a,quarubarana,Erisma uncinatum,Vochysiaceae,15.6,O,FALSE,NA,14.70330707,20160830,-2.941598594,-59.94125582
DUC_A01,20,001b,urucurana,Sloanea guianensis,Elaeocarpaceae,61.5,O,FALSE,NA,32.67589868,20160830,-2.94171485,-59.94136214
DUC_A01,20,002a,fava saboeiro,Abarema jupunba,Fabaceae,12.1,O,FALSE,NA,12.56456782,20160830,-2.941610819,-59.9412661
DUC_A01,20,002b,uxirana,Sacoglottis guianensis,Humiriaceae,36.3,O,FALSE,NA,24.33992613,20160830,-2.941742527,-59.9413033
DUC_A01,20,003a,urucurana,Sloanea guianensis,Elaeocarpaceae,14.1,O,FALSE,NA,13.81526362,20160830,-2.941626167,-59.94122225
DUC_A01,20,003b,ripeira,Eschweilera micrantha,Lecythidaceae,35.3,O,FALSE,NA,23.95100237,20160830,-2.941868515,-59.94124062
DUC_A01,20,004a,gombeira,Swartzia laevicarpa,Fabaceae,45.4,O,FALSE,NA,27.64348655,20160830,-2.941630518,-59.9411817
DUC_A01,20,004b,matamata branco,Eschweilera coriacea,Lecythidaceae,50.2,O,FALSE,NA,29.23911224,20160830,-2.941891514,-59.94124705
DUC_A01,20,005a,matamata branco,Eschweilera coriacea,Lecythidaceae,21,O,FALSE,NA,17.62104624,20160830,-2.941625304,-59.94117599
DUC_A01,20,005b,morta,NA,NA,43.3,O,TRUE,1,26.91569767,20160830,-2.941965064,-59.94128864
DUC_A01,20,006a,macucu,Licania guianensis,Chrysobalanaceae,11.4,O,FALSE,NA,12.1062452,20160830,-2.941637796,-59.94117642
DUC_A01,20,006b,pitaica,Swartzia polyphylla,Fabaceae,65,O,FALSE,NA,33.66239669,20160830,-2.942010577,-59.94137373
DUC_A01,20,007a,mapatirana,Pourouma minor,Urticaceae,24.1,O,FALSE,NA,19.1389723,20160830,-2.941640821,-59.94118971
DUC_A01,20,007b,mamorana,Eriotheca globosa,Malvaceae,41.7,O,FALSE,NA,26.34804226,20160830,-2.941922609,-59.9414109
DUC_A01,20,008a,urucurana,Sloanea guianensis,Elaeocarpaceae,26,O,FALSE,NA,20.02341107,20160830,-2.941662366,-59.94122854
DUC_A01,20,008b,pitaica,Swartzia polyphylla,Fabaceae,40,O,FALSE,NA,25.73175259,20160830,-2.941722816,-59.94111034
DUC_A01,20,009a,ucuuba t.f,NA,NA,12,O,FALSE,NA,12.49979434,20160830,-2.941657722,-59.94120726
DUC_A01,20,009b,marupa,Simarouba amara,Simaroubaceae,39.5,O,FALSE,NA,25.54780763,20160830,-2.941803163,-59.94148964
DUC_A01,20,010a,louro pimenta,Ocotea canaliculata,Lauraceae,16.1,O,FALSE,NA,14.99087319,20160830,-2.941657502,-59.9412065
DUC_A01,20,011a,murta,Strychnos subcordata,Loganiaceae,13.2,O,FALSE,NA,13.2625889,20160830,-2.941657942,-59.94120802
DUC_A01,20,012a,mapatirana,Pourouma minor,Urticaceae,11,O,FALSE,NA,11.83901147,20160830,-2.94166925,-59.94120051
